K,width,update,lead_hours,pressure_hpa,field,rmse,baseline_rmse,rmse_ratio
1,256,500,6,500,v_component_of_wind,1.8934740872087257,1.093600898328093,1.7314123370815497
1,256,500,6,550,v_component_of_wind,2.0144702480913295,1.0396268502141275,1.937685860726296
1,256,500,6,600,v_component_of_wind,2.766423026589923,0.9974577749310111,2.7734738212665313
1,256,500,6,650,v_component_of_wind,7.803829921282645,0.9792344605076282,7.9693170900431705
1,256,500,6,700,v_component_of_wind,2.369725866046469,0.9604954173243057,2.4671912258029494
1,256,500,6,750,v_component_of_wind,3.689039120797402,0.9424057204498179,3.91449143478946
1,256,500,6,775,v_component_of_wind,5.1815503603369075,0.9308451007215435,5.566501189425002
1,256,500,6,800,v_component_of_wind,6.963247254181585,0.9278565426619727,7.504659323955821
1,256,500,6,825,v_component_of_wind,3.54876923886054,0.924852716790928,3.8371182507568653
1,256,500,6,850,v_component_of_wind,3.108112907957111,0.9187872484327434,3.3828428869239247
1,256,500,6,875,v_component_of_wind,3.178560947690936,0.905953755531246,3.5085245005988703
1,256,500,6,900,v_component_of_wind,4.319472134698893,0.8963129279150315,4.819156346150984
1,256,500,6,925,v_component_of_wind,2.89320598835227,0.891872274973568,3.2439689735147494
1,256,500,6,950,v_component_of_wind,3.505429860931317,0.8758473474280674,4.002329711022177
1,256,500,6,975,v_component_of_wind,6.1749125621688545,0.8252007431177929,7.482921717737013
1,256,500,6,1000,v_component_of_wind,6.6145799156463205,0.7474144380338668,8.849949344096832
1,256,500,6,1,specific_humidity,4.1340417410839696e-07,9.093771566984339e-07,0.4546014500840264
1,256,500,6,2,specific_humidity,2.5042634437915145e-07,7.335056784697729e-07,0.3414102327082002
1,256,500,6,3,specific_humidity,1.5792627501948912e-07,5.95589768955808e-07,0.26515948266936573
1,256,500,6,5,specific_humidity,2.152628996979532e-07,4.224884578703961e-07,0.5095119066281993
1,256,500,6,7,specific_humidity,2.8577421757678856e-07,3.348673087158939e-07,0.8533953901700312
1,256,500,6,10,specific_humidity,3.6710994417712117e-07,2.470444360450041e-07,1.486007740365562
1,256,500,6,20,specific_humidity,3.460887911457294e-07,1.196116131921905e-07,2.893438035900729
1,256,500,6,30,specific_humidity,1.3539330228821083e-07,1.0382307119485337e-07,1.3040772222400066
1,256,500,6,50,specific_humidity,3.3846602021293186e-07,1.2568902329994858e-08,26.928844804944102
1,256,500,6,70,specific_humidity,3.3162384767911304e-07,2.414820950784697e-08,13.732854502995417
1,256,500,6,100,specific_humidity,4.921366925931093e-07,8.178295415058188e-08,6.017594958565186
1,256,500,6,125,specific_humidity,1.1347197904434015e-06,2.1831824920281115e-07,5.197548966185051
1,256,500,6,150,specific_humidity,3.405641877386142e-06,5.992997945378687e-07,5.682701560096973
1,256,500,6,175,specific_humidity,4.9520069245828666e-06,1.5910159323679622e-06,3.1124810404711845
1,256,500,6,200,specific_humidity,1.5647198516336322e-05,3.764010817253872e-06,4.157054609038591
1,256,500,6,225,specific_humidity,5.023189474694625e-05,7.610957609189218e-06,6.599944097218191
1,256,500,6,250,specific_humidity,6.047954201829991e-05,1.317197315186294e-05,4.591532439446717
1,256,500,6,300,specific_humidity,0.00018715278245387678,2.9177964649465544e-05,6.414182233143013
1,256,500,6,350,specific_humidity,0.00026215637683394533,5.435803037432676e-05,4.822771815473312
1,256,500,6,400,specific_humidity,0.0005303481883644447,8.676819061223045e-05,6.112242108799826
1,256,500,6,450,specific_humidity,0.000454802612367768,0.00012779900835098047,3.558733500644403
1,256,500,6,500,specific_humidity,0.0008535207135499334,0.00016685150995882826,5.115450940543154
1,256,500,6,550,specific_humidity,0.001193586093436042,0.00021487303231659992,5.554843623546853
1,256,500,6,600,specific_humidity,0.0014610705882006406,0.00025206401385736966,5.7964267324069
1,256,500,6,650,specific_humidity,0.0013902821958582173,0.0002942486987821947,4.724854184953646
1,256,500,6,700,specific_humidity,0.0010961218765574196,0.0003363237500858548,3.2591271840826224
1,256,500,6,750,specific_humidity,0.0019493096565688674,0.00037860520076298974,5.148660537785778
1,256,500,6,775,specific_humidity,0.0025456170523218136,0.00039260193803214373,6.4839645598320885
1,256,500,6,800,specific_humidity,0.0033149232632501665,0.00040466835784564294,8.191703648137999
1,256,500,6,825,specific_humidity,0.0019224357283688421,0.000413348603569168,4.650882358786413
1,256,500,6,850,specific_humidity,0.002053933162902976,0.0004130505235106746,4.972595471967476
1,256,500,6,875,specific_humidity,0.0035793816261188165,0.00039473209948691704,9.067875733367996
1,256,500,6,900,specific_humidity,0.002290591455160599,0.00036987817005644063,6.192826829469476
1,256,500,6,925,specific_humidity,0.0009667054679430511,0.00034080341872750274,2.8365486225242442
1,256,500,6,950,specific_humidity,0.0008832621130336766,0.000303403494668488,2.911179760795991
1,256,500,6,975,specific_humidity,0.0006969550499768503,0.0002819638950214839,2.4717882760264276
1,256,500,6,1000,specific_humidity,0.0006164528702077155,0.000275698375966985,2.235968449380841
1,256,500,6,1,specific_cloud_ice_water_content,1.678977978790716e-06,1.4206039464794252e-06,1.1818761893148328
1,256,500,6,2,specific_cloud_ice_water_content,1.6687165757933384e-06,1.4056207277356892e-06,1.187174137992024
1,256,500,6,3,specific_cloud_ice_water_content,1.664809071979247e-06,1.4049656067194154e-06,1.1849464954993199
1,256,500,6,5,specific_cloud_ice_water_content,1.6559232417271488e-06,1.3990578523496726e-06,1.1835988332763216
1,256,500,6,7,specific_cloud_ice_water_content,1.6745032665669204e-06,1.4027574858603023e-06,1.1937225667628202
1,256,500,6,10,specific_cloud_ice_water_content,1.6679983981676614e-06,1.4106221265270812e-06,1.182455858872875
1,256,500,6,20,specific_cloud_ice_water_content,1.3769128567172685e-06,1.1857876167668038e-06,1.1611799931522233
1,256,500,6,30,specific_cloud_ice_water_content,1.2435062289124165e-06,1.01028739149733e-06,1.230844054254143
1,256,500,6,50,specific_cloud_ice_water_content,1.3663849078432937e-06,7.708389414940023e-07,1.7725945515869155
1,256,500,6,70,specific_cloud_ice_water_content,1.4269579053171305e-06,6.990539799351904e-07,2.0412699823973885
1,256,500,6,100,specific_cloud_ice_water_content,1.6286008790007448e-06,9.788538346792786e-07,1.663783520380605
1,256,500,6,125,specific_cloud_ice_water_content,3.0282214563419277e-06,2.300681746129077e-06,1.3162278796000118
1,256,500,6,150,specific_cloud_ice_water_content,4.380708933911994e-06,3.7490564957738998e-06,1.1684830406930704
1,256,500,6,175,specific_cloud_ice_water_content,6.080814830802129e-06,4.960764079174599e-06,1.2257819024955308
1,256,500,6,200,specific_cloud_ice_water_content,7.344244149124378e-06,6.1763666793779366e-06,1.189088104766485
1,256,500,6,225,specific_cloud_ice_water_content,8.797311679070266e-06,7.1781582016565255e-06,1.2255667027567159
1,256,500,6,250,specific_cloud_ice_water_content,1.0033447801545436e-05,7.50072130594897e-06,1.3376643915016162
1,256,500,6,300,specific_cloud_ice_water_content,1.0414244112274847e-05,7.689260186203563e-06,1.3543883104593835
1,256,500,6,350,specific_cloud_ice_water_content,1.0154949316173671e-05,7.394346892745032e-06,1.3733395881301167
1,256,500,6,400,specific_cloud_ice_water_content,9.217124342639131e-06,6.521993740155893e-06,1.4132372262011428
1,256,500,6,450,specific_cloud_ice_water_content,7.916663229266535e-06,5.656019550027895e-06,1.3996880950009254
1,256,500,6,500,specific_cloud_ice_water_content,6.4602578140502005e-06,4.817655002351666e-06,1.3409548443997594
1,256,500,6,550,specific_cloud_ice_water_content,5.468642946667182e-06,3.980803809296654e-06,1.3737534449439261
1,256,500,6,600,specific_cloud_ice_water_content,4.5856655995809784e-06,3.3726014668895825e-06,1.3596820272423582
1,256,500,6,650,specific_cloud_ice_water_content,3.954119841492799e-06,2.8844669380874784e-06,1.3708320900757298
1,256,500,6,700,specific_cloud_ice_water_content,3.477319650781462e-06,2.5674993548664024e-06,1.3543604769327786
1,256,500,6,750,specific_cloud_ice_water_content,3.1928858556253267e-06,2.2538395465582705e-06,1.4166429285088322
1,256,500,6,775,specific_cloud_ice_water_content,2.7249897359978335e-06,2.1856198644839124e-06,1.246781190214558
1,256,500,6,800,specific_cloud_ice_water_content,2.952180526924779e-06,2.159897297531843e-06,1.3668152325104963
1,256,500,6,825,specific_cloud_ice_water_content,2.844716883670269e-06,2.114584282775733e-06,1.3452842276573242
1,256,500,6,850,specific_cloud_ice_water_content,2.5219655754981883e-06,1.994722956575078e-06,1.2643187201436639
1,256,500,6,875,specific_cloud_ice_water_content,2.315118667228868e-06,1.7715402042323753e-06,1.3068394731871356
1,256,500,6,900,specific_cloud_ice_water_content,2.2341820498804003e-06,1.560506010189548e-06,1.4317035854344602
1,256,500,6,925,specific_cloud_ice_water_content,2.4249231760006133e-06,1.393651179751738e-06,1.7399785622343344
1,256,500,6,950,specific_cloud_ice_water_content,2.05732993460462e-06,1.2220703361723148e-06,1.6834791531299649
1,256,500,6,975,specific_cloud_ice_water_content,1.4568043472173634e-06,1.0380023373445382e-06,1.403469235863401
1,256,500,6,1000,specific_cloud_ice_water_content,1.3326184793563626e-06,9.404953549931882e-07,1.4169325475998917
1,256,500,6,1,specific_cloud_liquid_water_content,5.258913002802066e-06,2.607430654687599e-06,2.0168946749734924
1,256,500,6,2,specific_cloud_liquid_water_content,5.342152844507245e-06,2.6116698308202425e-06,2.045493186567708
1,256,500,6,3,specific_cloud_liquid_water_content,5.369021251484423e-06,2.5949910173011508e-06,2.068994156699751
1,256,500,6,5,specific_cloud_liquid_water_content,5.400468023028795e-06,2.6077422040062975e-06,2.070936312160001
1,256,500,6,7,specific_cloud_liquid_water_content,5.336761813824704e-06,2.625027431847605e-06,2.0330308739167977
1,256,500,6,10,specific_cloud_liquid_water_content,5.2792402181795805e-06,2.5969440454393827e-06,2.0328663713223647
1,256,500,6,20,specific_cloud_liquid_water_content,4.537907648147915e-06,2.2785213747666373e-06,1.991601965381027
1,256,500,6,30,specific_cloud_liquid_water_content,3.8830156845486195e-06,1.9447560652356706e-06,1.9966595060229653
1,256,500,6,50,specific_cloud_liquid_water_content,5.33122562735831e-06,1.9026943828573445e-06,2.8019348117022433
1,256,500,6,70,specific_cloud_liquid_water_content,6.755466411405138e-06,1.5165505909421657e-06,4.4544945956654605
1,256,500,6,100,specific_cloud_liquid_water_content,6.850645904405194e-06,1.5032028760004338e-06,4.557366150491065
1,256,500,6,125,specific_cloud_liquid_water_content,3.63279612697123e-06,1.3879582471183588e-06,2.6173670097883295
1,256,500,6,150,specific_cloud_liquid_water_content,4.366043705636124e-06,1.480373494315754e-06,2.949285246189956
1,256,500,6,175,specific_cloud_liquid_water_content,2.449807550832886e-06,1.6357976890769738e-06,1.497622577163091
1,256,500,6,200,specific_cloud_liquid_water_content,2.97215902737869e-06,1.8112852966820385e-06,1.6409115851727896
1,256,500,6,225,specific_cloud_liquid_water_content,2.372454422410346e-06,1.6772163907512642e-06,1.414518982459782
1,256,500,6,250,specific_cloud_liquid_water_content,2.798327501696945e-06,1.7577519747550994e-06,1.5919922388861631
1,256,500,6,300,specific_cloud_liquid_water_content,3.589883036140232e-06,2.2215981351880656e-06,1.6159011746003002
1,256,500,6,350,specific_cloud_liquid_water_content,3.6829223712906258e-06,2.753910700547746e-06,1.3373426998043552
1,256,500,6,400,specific_cloud_liquid_water_content,5.47583199081378e-06,3.771407205589865e-06,1.4519333745498677
1,256,500,6,450,specific_cloud_liquid_water_content,7.515906596846697e-06,5.561933571204527e-06,1.3513118236000443
1,256,500,6,500,specific_cloud_liquid_water_content,1.0765170515954053e-05,8.249067358806768e-06,1.305016682214514
1,256,500,6,550,specific_cloud_liquid_water_content,1.2538284486741018e-05,1.1006397365588961e-05,1.1391815205528957
1,256,500,6,600,specific_cloud_liquid_water_content,1.3071070531625246e-05,9.540017729517219e-06,1.370130633110125
1,256,500,6,650,specific_cloud_liquid_water_content,1.4179157210223068e-05,9.543024885674254e-06,1.4858137100227473
1,256,500,6,700,specific_cloud_liquid_water_content,1.5795495309607667e-05,1.0752393249598763e-05,1.4690213557988212
1,256,500,6,750,specific_cloud_liquid_water_content,1.9936798060664506e-05,1.2409822064669506e-05,1.606533756630092
1,256,500,6,775,specific_cloud_liquid_water_content,2.4292545837912376e-05,1.307133403266907e-05,1.8584595709357765
1,256,500,6,800,specific_cloud_liquid_water_content,3.436316865557232e-05,1.4138016620359287e-05,2.4305508741649122
1,256,500,6,825,specific_cloud_liquid_water_content,5.7742130287659964e-05,1.60658139419533e-05,3.5940992779006136
1,256,500,6,850,specific_cloud_liquid_water_content,0.00016026506781612268,1.7874178422521548e-05,8.966290031780591
1,256,500,6,875,specific_cloud_liquid_water_content,0.0002429678804334711,1.8107670967379836e-05,13.417953135506323
1,256,500,6,900,specific_cloud_liquid_water_content,9.440312619175417e-05,1.7254756612115812e-05,5.471136354683027
1,256,500,6,925,specific_cloud_liquid_water_content,3.9403911816850176e-05,1.5449699350835324e-05,2.5504646350752265
1,256,500,6,950,specific_cloud_liquid_water_content,3.887042022639173e-05,1.305610728390447e-05,2.977182967415645
1,256,500,6,975,specific_cloud_liquid_water_content,2.1773795184229972e-05,9.737965528549028e-06,2.2359696304526047
1,256,500,6,1000,specific_cloud_liquid_water_content,1.4284497269910124e-05,7.395349420625011e-06,1.931551365250147
1,256,600,6,1,geopotential,2679.5888352632433,30017.112690917347,0.08926870691577342
1,256,600,6,2,geopotential,1782.045923941391,20502.3884876883,0.0869189423959804
1,256,600,6,3,geopotential,1534.230696915944,15455.170984071645,0.0992697329907995
1,256,600,6,5,geopotential,939.4987742876068,9454.636002500229,0.09936911098842528
1,256,600,6,7,geopotential,731.4501891755673,5951.390274193691,0.12290408719241085
1,256,600,6,10,geopotential,566.8791464490687,2712.6580123551735,0.20897553022428178
1,256,600,6,20,geopotential,403.42207967870155,1383.490532900262,0.2915972824425427
1,256,600,6,30,geopotential,381.9299207407954,1782.3774993327822,0.21428116147323875
1,256,600,6,50,geopotential,399.189970833187,48.71837840567823,8.193827132527476
1,256,600,6,70,geopotential,373.7521150805571,44.25181490018717,8.446029070752898
1,256,600,6,100,geopotential,224.36155637551994,32.36684696735586,6.931832334542924
1,256,600,6,125,geopotential,171.76970759206608,27.250452833998416,6.30337076005436
1,256,600,6,150,geopotential,145.54180139263818,25.853203015822537,5.629546223095238
1,256,600,6,175,geopotential,145.37538266409592,25.879460085026363,5.617404002497289
1,256,600,6,200,geopotential,149.53831629271218,26.94857391969595,5.5490252188602405
1,256,600,6,225,geopotential,141.99500733711596,27.00899913723362,5.257322073122171
1,256,600,6,250,geopotential,140.50812367188036,27.853511372988223,5.0445389735723705
1,256,600,6,300,geopotential,142.78779140173123,29.16670333614647,4.895575264578272
1,256,600,6,350,geopotential,146.9004708183746,29.207937994145585,5.029470784545599
1,256,600,6,400,geopotential,145.3204585012687,28.084448168897442,5.1744103223009414
1,256,600,6,450,geopotential,146.04134954409247,26.924804839753435,5.424044869156045
1,256,600,6,500,geopotential,139.26600810082724,25.5906557844183,5.442064840934004
1,256,600,6,550,geopotential,144.97621361335717,24.343130155875908,5.955528836473934
1,256,600,6,600,geopotential,141.51152782499926,23.777138524480296,5.951579399653277
1,256,600,6,650,geopotential,138.16690792147918,23.42100179145581,5.899274042662158
1,256,600,6,700,geopotential,154.54129812687646,23.71434595430227,6.516785174032576
1,256,600,6,750,geopotential,150.9535875299809,23.925957089770304,6.309197452942104
1,256,600,6,775,geopotential,149.40237835779502,24.122567562987896,6.193469163996802
1,256,600,6,800,geopotential,157.60218179116046,24.41477679319394,6.455196503581999
1,256,600,6,825,geopotential,162.71056332307182,24.82136838384357,6.555261611965819
1,256,600,6,850,geopotential,184.3003012194672,25.2001591806623,7.313457819778085
1,256,600,6,875,geopotential,181.86426728829878,25.662939695315867,7.086649832306374
1,256,600,6,900,geopotential,153.56147685759623,26.37463086834615,5.82231757570852
1,256,600,6,925,geopotential,149.71239132778632,27.231975129279554,5.497669214849459
